External_ID__c,Resource_Type__c,Organization_Name__c,Phone__c,Website__c,Email__c,Address__c,City__c,State__c,Zip_Code__c,Latitude__c,Longitude__c,Is_24_7__c,Serves_LGBTQIA__c,LGBTQ_Specialized__c,Trans_Inclusive__c,Non_Binary_Inclusive__c,Serves_BIPOC__c,BIPOC_Led__c,Serves_Male_Identifying__c,Serves_Undocumented__c,U_Visa_Support__c,VAWA_Support__c,No_ICE_Contact__c,Serves_Disabled__c,Wheelchair_Accessible__c,Serves_Deaf__c,ASL_Interpreter__c,Is_Free__c,Sliding_Scale__c,Services__c,Languages_Supported__c,Culturally_Specific__c,Description__c
SH444,Reproductive_Healthcare,Planned Parenthood Connecticut,203-865-5158,www.plannedparenthood.org/connecticut,,129 Whitney Ave,New Haven,CT,06510,41.3115,-72.9246,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Support,English;Spanish,,Services: Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Support
SH445,Reproductive_Healthcare,Planned Parenthood Vermont,802-448-2437,www.plannedparenthood.org/vermont,,57 Allen Brook Ln,Williston,VT,05495,44.4434,-73.0818,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Testing;Options Counseling;Procedures,English,,Services: Reproductive Healthcare;Pregnancy Testing;Options Counseling;Procedures
SH446,Reproductive_Healthcare,Planned Parenthood New Jersey,973-539-1364,www.plannedparenthood.org/nj,,196 Speedwell Ave,Morristown,NJ,07960,40.7968,-74.4774,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Care,English;Spanish,,Services: Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Care
SH447,Reproductive_Healthcare,Planned Parenthood Delaware,302-654-8686,www.plannedparenthood.org/delaware,,625 Shipley St,Wilmington,DE,19801,39.7447,-75.5484,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Testing;Options Counseling;Procedures,English;Spanish,,Services: Reproductive Healthcare;Pregnancy Testing;Options Counseling;Procedures
SH448,Reproductive_Healthcare,Planned Parenthood DC,202-347-8500,www.plannedparenthood.org/dc,,1108 16th St NW,Washington,DC,20036,38.9072,-77.0369,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Support,English;Spanish,,Services: Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Support
SH449,Reproductive_Healthcare,Planned Parenthood Las Vegas,702-477-9171,www.plannedparenthood.org/nevada,,3220 W Charleston Blvd,Las Vegas,NV,89102,36.1591,-115.1772,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Testing;Options Counseling;Procedures,English;Spanish,,Services: Reproductive Healthcare;Pregnancy Testing;Options Counseling;Procedures
SH450,Reproductive_Healthcare,Planned Parenthood Arizona,602-257-1515,www.plannedparenthood.org/arizona,,1301 S 7th Ave,Phoenix,AZ,85007,33.4408,-112.0801,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Care,English;Spanish,,Services: Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Care
SH451,Reproductive_Healthcare,Planned Parenthood Michigan,313-831-1971,www.plannedparenthood.org/michigan,,18740 W McNichols Rd,Detroit,MI,48219,42.4122,-83.2305,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Testing;Options Counseling;Procedures,English;Spanish;Arabic,,Services: Reproductive Healthcare;Pregnancy Testing;Options Counseling;Procedures
SH452,Reproductive_Healthcare,Planned Parenthood Ohio,614-294-6861,www.plannedparenthood.org/ohio,,3255 N High St,Columbus,OH,43202,40.0196,-83.0090,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Support,English;Spanish,,Services: Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Support
SH453,Reproductive_Healthcare,Planned Parenthood Wisconsin,414-272-3090,www.plannedparenthood.org/wisconsin,,3200 N Lake Dr,Milwaukee,WI,53211,43.0664,-87.8844,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Testing;Options Counseling;Procedures,English;Spanish;Hmong,,Services: Reproductive Healthcare;Pregnancy Testing;Options Counseling;Procedures
SH454,Reproductive_Healthcare,Planned Parenthood Iowa,515-280-7000,www.plannedparenthood.org/iowa,,849 19th St,Des Moines,IA,50314,41.6005,-93.6309,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Care,English;Spanish,,Services: Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Care
SH455,Reproductive_Healthcare,Planned Parenthood Kansas,316-263-8745,www.plannedparenthood.org/kansas,,3821 E Harry St,Wichita,KS,67218,37.6872,-97.2737,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Testing;Options Counseling;Procedures,English;Spanish,,Services: Reproductive Healthcare;Pregnancy Testing;Options Counseling;Procedures
SH456,Reproductive_Healthcare,Planned Parenthood North Carolina,919-833-7526,www.plannedparenthood.org/nc,,3220 Woman's Club Dr,Raleigh,NC,27612,35.8447,-78.6369,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Support,English;Spanish,,Services: Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Support
SH457,Reproductive_Healthcare,Planned Parenthood Virginia,804-355-4358,www.plannedparenthood.org/virginia,,201 N Hamilton St,Richmond,VA,23221,37.5542,-77.4662,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Testing;Options Counseling;Procedures,English;Spanish,,Services: Reproductive Healthcare;Pregnancy Testing;Options Counseling;Procedures
SH458,Reproductive_Healthcare,Planned Parenthood Hawaii,808-589-1156,www.plannedparenthood.org/hawaii,,1350 S King St,Honolulu,HI,96814,21.2969,-157.8374,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Care,English;Hawaiian,,Services: Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Care
SH459,Reproductive_Healthcare,Planned Parenthood Alaska,907-563-2229,www.plannedparenthood.org/alaska,,4001 Lake Otis Pkwy,Anchorage,AK,99508,61.1910,-149.8330,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Testing;Options Counseling;Procedures,English,,Services: Reproductive Healthcare;Pregnancy Testing;Options Counseling;Procedures
SH460,Reproductive_Healthcare,Planned Parenthood Montana,406-721-7277,www.plannedparenthood.org/montana,,219 E Main St,Missoula,MT,59802,46.8701,-113.9938,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0,FALSE,TRUE,Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Support,English;Spanish,,Services: Reproductive Healthcare;Pregnancy Options Counseling;Procedures;Post-Procedure Support
SH461,Recovery_Housing,East Coast Recovery Haven,215-555-0250,www.eastcoastrecoveryhaven.org,,Confidential Location,Philadelphia,PA,19107,39.9479,-75.1598,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Recovery Housing;Post-Procedure Care;Meals;Transportation,English;Spanish,,Services: Recovery Housing;Post-Procedure Care;Meals;Transportation
SH462,Recovery_Housing,Boston Recovery Residence,617-555-0260,www.bostonrecoveryresidence.org,,Confidential Location,Boston,MA,02115,42.3505,-71.1054,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Recovery Housing;Post-Procedure Care;Meals;Emotional Support,English;Spanish;Portuguese,[LGBTQ+],Services: Recovery Housing;Post-Procedure Care;Meals;Emotional Support
SH463,Recovery_Housing,DMV Recovery House,202-555-0270,www.dmvrecoveryhouse.org,,Confidential Location,Washington,DC,20005,38.9072,-77.0369,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Recovery Housing;Post-Procedure Care;Meals;Transportation;Support Groups,English;Spanish,,Services: Recovery Housing;Post-Procedure Care;Meals;Transportation;Support Groups
SH464,Recovery_Housing,Southwest Recovery Haven,602-555-0280,www.southwestrecoveryhaven.org,,Confidential Location,Phoenix,AZ,85007,33.4408,-112.0801,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Recovery Housing;Post-Procedure Care;Meals;Desert Climate Care,English;Spanish,,Services: Recovery Housing;Post-Procedure Care;Meals;Desert Climate Care
SH465,Recovery_Housing,Mountain States Recovery House,303-555-0290,www.mountainstatesrecovery.org,,Confidential Location,Denver,CO,80202,39.7476,-104.9856,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Recovery Housing;Post-Procedure Care;Meals;High Altitude Care;Transportation,English;Spanish,,Services: Recovery Housing;Post-Procedure Care;Meals;High Altitude Care;Transportation
SH466,Recovery_Housing,Great Lakes Recovery Residence,313-555-0300,www.greatlakesrecovery.org,,Confidential Location,Detroit,MI,48226,42.3314,-83.0458,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Recovery Housing;Post-Procedure Care;Meals;Emotional Support,English;Spanish;Arabic,,Services: Recovery Housing;Post-Procedure Care;Meals;Emotional Support
SH467,Recovery_Housing,Twin Cities Recovery Haven,612-555-0310,www.twincitiesrecoveryhaven.org,,Confidential Location,Minneapolis,MN,55401,44.9778,-93.2650,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Recovery Housing;Post-Procedure Care;Meals;Winter Weather Care,English;Spanish;Somali,,Services: Recovery Housing;Post-Procedure Care;Meals;Winter Weather Care
SH468,Recovery_Housing,Hawaii Recovery Sanctuary,808-555-0320,www.hawaiirecoverysanctuary.org,,Confidential Location,Honolulu,HI,96814,21.3099,-157.8581,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Recovery Housing;Post-Procedure Care;Meals;Beach Proximity;Emotional Support,English;Hawaiian,[LGBTQ+],Services: Recovery Housing;Post-Procedure Care;Meals;Beach Proximity;Emotional Support
SH469,Recovery_Housing,Rocky Mountain Recovery House,406-555-0330,www.rockymountainrecovery.org,,Confidential Location,Missoula,MT,59801,46.8721,-113.9940,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Recovery Housing;Post-Procedure Care;Meals;Mountain Climate Care,English,,Services: Recovery Housing;Post-Procedure Care;Meals;Mountain Climate Care
SH470,Recovery_Housing,Desert Recovery Haven,702-555-0340,www.desertrecoveryhaven.org,,Confidential Location,Las Vegas,NV,89102,36.1699,-115.1398,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Recovery Housing;Post-Procedure Care;Meals;24/7 Support,English;Spanish,,Services: Recovery Housing;Post-Procedure Care;Meals;24/7 Support
SH471,Childcare,Philadelphia Children's Care,215-555-0400,www.phillychildrenscare.org,,567 Market St,Philadelphia,PA,19106,39.9500,-75.1472,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Childcare During Appointments;Childcare During Recovery;Emergency Care,English;Spanish,,Services: Childcare During Appointments;Childcare During Recovery;Emergency Care
SH472,Childcare,Boston Kids Haven,617-555-0410,www.bostonkidshaven.org,,890 Commonwealth Ave,Boston,MA,02215,42.3501,-71.1056,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,0,TRUE,FALSE,Childcare During Appointments;Childcare During Recovery;Multi-day Care;Special Needs Support,English;Spanish;Portuguese,[LGBTQ+],Services: Childcare During Appointments;Childcare During Recovery;Multi-day Care;Special Needs Support
SH473,Childcare,Capital Region Children's Support,202-555-0420,www.capitalchildrensupport.org,,432 F St NW,Washington,DC,20001,38.8977,-77.0165,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Childcare During Appointments;Childcare During Recovery;Emergency Care,English;Spanish,,Services: Childcare During Appointments;Childcare During Recovery;Emergency Care
SH474,Childcare,Mile High Kids Care,303-555-0430,www.milehighkidscare.org,,765 Lincoln St,Denver,CO,80203,39.7294,-104.9847,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Childcare During Appointments;Childcare During Recovery;Overnight Care,English;Spanish,,Services: Childcare During Appointments;Childcare During Recovery;Overnight Care
SH475,Childcare,Motor City Children's Haven,313-555-0440,www.motorcitychildrenshaven.org,,543 Woodward Ave,Detroit,MI,48226,42.3314,-83.0458,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Childcare During Appointments;Childcare During Recovery;Multi-day Care,English;Spanish;Arabic,,Services: Childcare During Appointments;Childcare During Recovery;Multi-day Care
SH476,Childcare,Twin Cities Children's Care,612-555-0450,www.twincitieschildcare.org,,876 Nicollet Mall,Minneapolis,MN,55403,44.9778,-93.2723,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Childcare During Appointments;Childcare During Recovery;Emergency Care;Bilingual Support,English;Spanish;Somali;Hmong,,Services: Childcare During Appointments;Childcare During Recovery;Emergency Care;Bilingual Support
SH477,Childcare,Aloha Children's Haven,808-555-0460,www.alohachildrenshaven.org,,234 Merchant St,Honolulu,HI,96813,21.3070,-157.8624,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Childcare During Appointments;Childcare During Recovery;Beach Activities,English;Hawaiian,,Services: Childcare During Appointments;Childcare During Recovery;Beach Activities
SH478,Childcare,Big Sky Children's Care,406-555-0470,www.bigskychildrenscare.org,,432 N Higgins Ave,Missoula,MT,59802,46.8721,-113.9955,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Childcare During Appointments;Childcare During Recovery;Outdoor Activities,English,,Services: Childcare During Appointments;Childcare During Recovery;Outdoor Activities
SH479,Childcare,Desert Children's Support,702-555-0480,www.desertchildrenssupport.org,,543 S Las Vegas Blvd,Las Vegas,NV,89101,36.1672,-115.1485,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Childcare During Appointments;Childcare During Recovery;24/7 Care,English;Spanish,,Services: Childcare During Appointments;Childcare During Recovery;24/7 Care
SH480,Childcare,Phoenix Children's Haven,602-555-0490,www.phoenixchildrenshaven.org,,765 E Van Buren St,Phoenix,AZ,85006,33.4519,-112.0630,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,Childcare During Appointments;Childcare During Recovery;Emergency Care,English;Spanish,,Services: Childcare During Appointments;Childcare During Recovery;Emergency Care
SH481,Financial Assistance,Pennsylvania Abortion Fund,215-985-9550,www.paabortionfund.org,,,Philadelphia,PA,19107,39.9479,-75.1598,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Lodging Help;Practical Support,English;Spanish,,Services: Procedure Funding;Travel Assistance;Lodging Help;Practical Support
SH482,Financial Assistance,Eastern Massachusetts Abortion Fund,617-661-1161,www.emaafund.org,,,Boston,MA,02138,42.3736,-71.1097,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Lodging Help;Language Support,English;Spanish;Portuguese,,Services: Procedure Funding;Travel Assistance;Lodging Help;Language Support
SH483,Financial Assistance,DC Abortion Fund,202-452-7464,www.dcabortionfund.org,,,Washington,DC,20009,38.9170,-77.0387,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Lodging Help;Childcare Funding,English;Spanish,,Services: Procedure Funding;Travel Assistance;Lodging Help;Childcare Funding
SH484,Financial Assistance,Maryland Abortion Fund,410-494-0444,www.marylandabortionfund.org,,,Baltimore,MD,21218,39.3091,-76.6105,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Practical Support,English;Spanish,,Services: Procedure Funding;Travel Assistance;Practical Support
SH485,Financial Assistance,Virginia League for Planned Parenthood,804-828-5346,www.vlpp.org,,,Richmond,VA,23220,37.5407,-77.4360,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Lodging Help,English;Spanish,,Services: Procedure Funding;Travel Assistance;Lodging Help
SH486,Financial Assistance,Colorado Abortion Fund,303-578-7788,www.cobaf.org,,,Denver,CO,80202,39.7392,-104.9903,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Lodging Help;Childcare Funding,English;Spanish,,Services: Procedure Funding;Travel Assistance;Lodging Help;Childcare Funding
SH487,Financial Assistance,New Mexico Religious Coalition for Reproductive Choice,505-323-7312,www.nmrcrc.org,,,Albuquerque,NM,87106,35.0844,-106.6504,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Lodging Help;Emergency Funding,English;Spanish,,Services: Procedure Funding;Travel Assistance;Lodging Help;Emergency Funding
SH488,Financial Assistance,Nevada Abortion Resources Fund,702-888-1000,www.nevadaabortionfund.org,,,Las Vegas,NV,89101,36.1699,-115.1398,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Lodging Help,English;Spanish,,Services: Procedure Funding;Travel Assistance;Lodging Help
SH489,Financial Assistance,Arizona Abortion Fund,480-776-0066,www.arizonaabortionfund.org,,,Phoenix,AZ,85007,33.4484,-112.0740,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Lodging Help;Practical Support,English;Spanish,,Services: Procedure Funding;Travel Assistance;Lodging Help;Practical Support
SH490,Financial Assistance,Michigan Abortion Fund,248-548-7676,www.michiganabortionfund.org,,,Detroit,MI,48226,42.3314,-83.0458,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Lodging Help;Childcare Funding,English;Spanish;Arabic,,Services: Procedure Funding;Travel Assistance;Lodging Help;Childcare Funding
SH491,Financial Assistance,Ohio Abortion Fund,614-604-3142,www.ohioabortionfund.org,,,Columbus,OH,43215,39.9612,-83.0007,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Practical Support,English;Spanish,,Services: Procedure Funding;Travel Assistance;Practical Support
SH492,Financial Assistance,Women's Fund of Wisconsin,608-286-2144,www.womensfundwi.org,,,Madison,WI,53703,43.0731,-89.4012,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Lodging Help,English;Spanish;Hmong,,Services: Procedure Funding;Travel Assistance;Lodging Help
SH493,Financial Assistance,Iowa Abortion Access Fund,319-200-7689,www.iowaabortionaccessfund.org,,,Iowa City,IA,52240,41.6611,-91.5302,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Practical Support,English;Spanish,,Services: Procedure Funding;Travel Assistance;Practical Support
SH494,Financial Assistance,Kansas Abortion Fund,913-302-3232,www.kansasabortionfund.org,,,Kansas City,KS,66101,39.1141,-94.6275,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Lodging Help;Emergency Support,English;Spanish,,Services: Procedure Funding;Travel Assistance;Lodging Help;Emergency Support
SH495,Financial Assistance,North Carolina Abortion Fund,919-908-9428,www.ncabortionfund.org,,,Raleigh,NC,27601,35.7796,-78.6382,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Lodging Help,English;Spanish,,Services: Procedure Funding;Travel Assistance;Lodging Help
SH496,Financial Assistance,Hawaii Abortion Support Collective,808-518-1912,www.hawaiiabortionsupport.org,,,Honolulu,HI,96813,21.3099,-157.8581,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Inter-island Support;Lodging Help,English;Hawaiian,,Services: Procedure Funding;Travel Assistance;Inter-island Support;Lodging Help
SH497,Financial Assistance,Alaska Abortion Fund,907-277-2456,www.alaskaabortionfund.org,,,Anchorage,AK,99501,61.2181,-149.9003,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,Procedure Funding;Travel Assistance;Remote Access Support;Lodging Help,English,,Services: Procedure Funding;Travel Assistance;Remote Access Support;Lodging Help
